"RT @slpng_giants: .@ProcterGamble, your ad “The Talk” shed light on the ugliness of racism felt by the Black community.

https://t.co/ho5xw…",ninetek,2020-09-25 03:13:03,¤Knuckle Beach¤ (Future),76,0,Negative_Tweet,en
"@IngrahamAngle Wait, now I’m totally confused about racism!?  Blacks, whites, police, Michael Myers, Jason......",apohjala,2020-09-25 03:13:03,,0,0,Negative_Tweet,en
RT @benshapiro: Anybody who is pinning the lack of charges in the Breonna Taylor case on systemic racism is being deliberately obtuse or mo…,ChandraMerryman,2020-09-25 03:13:02,,5766,0,Negative_Tweet,en
"RT @RGIII: It’s not black versus white.
It’s everyone versus racism.",rogersancheTSN,2020-09-25 03:13:01,"Montréal, Québec",12135,0,Negative_Tweet,en
@stillgray @RampageRantz UPDATE➡️➡️ @BarackObama didn't cure #Racism like we all thought! 🤷🏿‍♂️🤷‍♂️🤷🏽‍♂️,robenabner,2020-09-25 03:13:01,Seated in heavenly places,0,0,Negative_Tweet,en
"RT @larryelder: 2015: Freddie Gray Baltimore Riots

POTUS: black
U.S. AG: black 
Mayor: black
City Council: all dems, majority black
PD Chi…",whatkoolaid,2020-09-25 03:13:00,"Los Angeles, CA",4377,0,Negative_Tweet,en
"@Timcast From a Latino perspective, there is Systemic Racism against Whites in the Media, Academia and Hollywood.… https://t.co/9IHf15Ni4w",JAVIMOR28772292,2020-09-25 03:13:00,Panamá,0,0,Negative_Tweet,en
"@diorzilber what ""racism""
did someone call them crackers BYE-😭✋",oscars_chair2,2020-09-25 03:12:59,Jamaica,0,0,Negative_Tweet,en
@gdubs420 Not a small number of people the majority of the Republican party supports and flies the Confederate flag… https://t.co/Vxn3H3NzZe,DesVerney23,2020-09-25 03:12:58,"Los Angeles, CA",0,0,Negative_Tweet,en
@MrAndyNgo @BGOnTheScene Racism goes both ways. Nothing will change until that is admitted.,JGEE1011,2020-09-25 03:12:58,,0,0,Negative_Tweet,en
"RT @giddyforbangtan: Media all up in armys business all the time , they’ll report a new pet name we give Yoongi but won’t write a single ar…",junghoeshookt_,2020-09-25 03:12:57,moon🌙 // ot7,1986,0,Negative_Tweet,en
RT @jasonintrator: Report: Trump Said Jews Are ‘Only in it for Themselves’ https://t.co/EJxSIwUrl6,jordavidson,2020-09-25 03:12:57,"Grand Rapids, MI",78,0,Negative_Tweet,en
"REMEMBER, NO #BLACKS QUALIFIED TO WORK EXEC POSITIONS.  REMOVE YOUR #MONEY FROM THE BANK WHICH CREATED FAKE ACCTS… https://t.co/L7qFzf4PZG",tipthegamemedia,2020-09-25 03:12:56,,0,0,Negative_Tweet,en
i will always respect opinions but if you are not black you have no right to victim shame someone who has actually… https://t.co/SxM8X8BbER,katelyn83294195,2020-09-25 03:12:56,"North Las Vegas, NV",0,0,Negative_Tweet,en
"RT @yasminv: “It’s painful to realize that kneeling for the national anthem can cost a football player like Colin Kaepernick his career, bu…",SamsMom825,2020-09-25 03:12:54,,502,0,Negative_Tweet,en
"RT @GoAwayWithJae: White privilege is experiencing your first go-around of ""overt"" racism online, when the rest of us have had to deal with…",sunnyhob,2020-09-25 03:12:54,MX ¦ 🐿️,2816,0,Negative_Tweet,en
"RT @WildPalmsLtd: Almost a century ago Latinx were rounded up and deported on the pretext that they were ""stealing"" jobs from ""real"" Americ…",westernflyer21,2020-09-25 03:12:54,NYC area ,141,0,Negative_Tweet,en
"@bryslizzy @TheiHow @HassanShephard @gifdsports @tayoshi2 Nope, shooting a cop is bad, there is no valid justificat… https://t.co/fR13QFbd15",Rageoverrun,2020-09-25 03:12:53,Chicago,0,0,Negative_Tweet,en
"RT @teen_queefa: Imagine that.

https://t.co/qIMUNWU5XE",CoryDPatterson1,2020-09-25 03:12:53,Blue Dot in a Sea of Red,1,0,Negative_Tweet,en
"RT @GoAwayWithJae: White privilege is experiencing your first go-around of ""overt"" racism online, when the rest of us have had to deal with…",moonchildinda,2020-09-25 03:12:52,,2816,0,Negative_Tweet,en
RT @benshapiro: Anybody who is pinning the lack of charges in the Breonna Taylor case on systemic racism is being deliberately obtuse or mo…,SmallsSaid,2020-09-25 03:12:52,,5767,0,Negative_Tweet,en
