"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",AlttheKingsMen,2020-09-25 03:17:56,United States,2512,0,Neutral_Tweet,es
"#DatosCOVID19 #Veracruz
Reporta Salud de Veracruz 4 mil 237 muertes por Coronavirus y 32,392 casos confirmados

630… https://t.co/z2dtqHWatk",RafaPalaciosM,2020-09-25 03:17:56,"Xalapa, Veracruz",0,0,Neutral_Tweet,es
RT @JoyAnnReid: ⁦Senator @CoryGardner⁩ has been REALLY quiet about the coronavirus outbreak in meatpacking plants in Greeley. Turns out he…,NEmpirecd2003,2020-09-25 03:17:56,,1709,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",willyjpghpa,2020-09-25 03:17:56,,2512,0,Neutral_Tweet,es
"Because this person did not accept science and believe his eyes and ears, he is dead and his poor family is sufferi… https://t.co/WnpIDvZlQg",suzernow,2020-09-25 03:17:56,,0,0,Neutral_Tweet,es
"RT @JohnMTalmadgeMD: Trump is dangerous, neurologically impaired, demented, &amp; lying every day about the pandemic. Be afraid of Covid, not y…",WeikTracey,2020-09-25 03:17:56,"Oklahoma City, OK",116,0,Neutral_Tweet,es
RT @business: United Airlines offers on-the-spot coronavirus testing to customers flying to Hawaii who will to pay $250 to avoid a two-week…,CABird6,2020-09-25 03:17:55,"Los Angeles, CA",92,0,Neutral_Tweet,es
"RT @peru21noticias: César Cárcamo: “No tenemos equipos suficientes para responder una segunda ola tan grande como la anterior”
https://t.co…",rrvillagomez,2020-09-25 03:17:55,,2,0,Neutral_Tweet,es
@LaborBob @fs_given @ANTICOM_Aus @LekkaMercedez https://t.co/af2iIPe3SU,CENTRELEFT2,2020-09-25 03:17:55,,0,0,Neutral_Tweet,es
RT @AmerAcadPeds: Children and teens who have been exposed to #COVID19 shouldn't attend any sports practices or games for a minimum of 14 d…,DrEmilyBrunner,2020-09-25 03:17:55,twin cities,66,0,Neutral_Tweet,es
RT @SenKamalaHarris: Coronavirus cases are rising in many states across the country. This deadly virus is still with us—don’t let up on wea…,yem290220,2020-09-25 03:17:55,,602,0,Neutral_Tweet,es
"RT @NYTScience: Johnson &amp; Johnson has begun Phase 3 trials today for its coronavirus vaccine. Unlike its main competitors, this vaccine doe…",3snurse,2020-09-25 03:17:55,USA,2,0,Neutral_Tweet,es
"Markets will like this, if true  https://t.co/uefqIWpCKX",PodContrarian,2020-09-25 03:17:55,New York,0,0,Neutral_Tweet,es
"RT @MinSaludNeuquen: Por otra parte, informamos el fallecimiento de tres personas de la provincia del Neuquén por Coronavirus (COVID-19).",PeveAndrea,2020-09-25 03:17:55,"Neuquén, Argentina",1,0,Neutral_Tweet,es
RT @omarfayad: El objetivo de la campaña es inmunizar principalmente a la población en riesgo y al mismo tiempo combatir la pandemia por #c…,luisa_6060,2020-09-25 03:17:54,Pschuca,68,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",tester1159,2020-09-25 03:17:54,,2515,0,Neutral_Tweet,es
Si me ponen a elegir entre el coronavirus y Duque me quedo con la hijueputa pandemia,MedasculoMoren9,2020-09-25 03:17:54,"Leticia, Colombia",0,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",KentGoodrich,2020-09-25 03:17:54,Seattle Adjacent,2515,0,Neutral_Tweet,es
"RT @20Minutes: A Nice, les restaurateurs appellent à la désobéissance https://t.co/qhSzcaE1uz",BobMorlock4,2020-09-25 03:17:54,"Zug, Switzerland",267,0,Neutral_Tweet,es
"RT @SHAPE_America: 🎴NEW: Coronavirus Resource Library🎴

Check out these resources in a new user-friendly layout👀

Search categories:
Reentr…",BenStevenHughes,2020-09-25 03:17:54,,13,0,Neutral_Tweet,es
RT @Reuters: Dogs trained to detect the coronavirus began work at Finland's Helsinki-Vantaa airport. A passenger swipes their neck with a g…,acahaypoty,2020-09-25 03:17:54,"Brisbane, Australia",228,0,Neutral_Tweet,es
RT @GaryLineker: News that @Ibra_official has tested positive with Coronavirus. Thoughts are with the virus at this difficult time.,DanMitch14,2020-09-25 03:17:53,Derby,23351,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",GenesisASlaugh1,2020-09-25 03:17:53,"Philadelphia, PA",2521,0,Neutral_Tweet,es
"RT @TrumpWarRoom: Joe Biden on February 28: ""It's not a time to panic about coronavirus"" https://t.co/y5ZLeAFRal",whippinbowtie,2020-09-25 03:17:53,,12477,0,Neutral_Tweet,es
RT @GaryLineker: News that @Ibra_official has tested positive with Coronavirus. Thoughts are with the virus at this difficult time.,TheM_Obaze,2020-09-25 03:17:53,,23351,0,Neutral_Tweet,es
RT @TimesofIsrael: Coronavirus crisis tests resilience of Europe’s dwindling Jewish communities https://t.co/LejtAAQc5q,PrincessBibiRF_,2020-09-25 03:17:53,,1,0,Neutral_Tweet,es
"RT @MinSaludNeuquen: Al momento de este reporte, se notificaron 141 nuevas personas contagiadas de Coronavirus de la provincia del Neuquén…",PeveAndrea,2020-09-25 03:17:53,"Neuquén, Argentina",1,0,Neutral_Tweet,es
RT @PDChina: The two patients are workers at the #Qingdao Port and they offloaded a batch of imported frozen #seafood on which #coronavirus…,ray_1712,2020-09-25 03:17:53,"Languedoc, France",4,0,Neutral_Tweet,es
RT @OpIndia_com: Chief of Chief Minister’s Medical Assistance Cell in Maharashtra breaks down while describing the coronavirus situation in…,EDUCATED_HINDU,2020-09-25 03:17:53,,140,0,Neutral_Tweet,es
"RT @NYDailyNews: The U.N. is begging countries to cooperate in repatriating 300,000 stranded mariners who have been stuck at sea throughout…",AmericanMOM01,2020-09-25 03:17:53,"Tishomingo, Oklahoma",10,0,Neutral_Tweet,es
"RT @rafaelshimunov: Since the The Federalist is trending, know that it campaigned to encourage people to spread coronavirus back in Spring.…",williegibson1,2020-09-25 03:17:53,Colorado,642,0,Neutral_Tweet,es
"RT @choi_bts2: Regarding “Still with you” lyrics

""If the rain is coronavirus, I will go to our fans even if the rain pours down.” Jung Koo…",maztaehyung,2020-09-25 03:17:53,Bighit Ent,17752,0,Neutral_Tweet,es
RT @RobertVosFrere: Conspiracy theorist Trump supporter Tony Tenpenny who dismissed coronavirus as ‘socialist’ hoax is killed by disease ht…,Empirecookie,2020-09-25 03:17:52,,466,0,Neutral_Tweet,es
"RT @Milenio: La identificación de unos ""anticuerpos altamente efectivos"" contra el virus comenzó con el análisis de unos 600 tomados de pac…",Matias_QM,2020-09-25 03:17:52,Morelos,1,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",Sentinel103,2020-09-25 03:17:52,,2521,0,Neutral_Tweet,es
RT @camoronii: Vengo esquivando el coronavirus de una forma impecable o soy inmune,roodrydiaz,2020-09-25 03:17:52,Que te importa pelotud@,3875,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",BestFoodPlans,2020-09-25 03:17:52,,2522,0,Neutral_Tweet,es
RT @DanRather: Donald Trump doesn’t seem to understand that the purpose of a coronavirus vaccine is not to inoculate the electorate from hi…,cashingincash,2020-09-25 03:17:52,,1570,0,Neutral_Tweet,es
"RT @ZHaberman: BREAKING: The U.S. has surpassed 7 million coronavirus cases, per @NBCNews tally. https://t.co/Qw0zzdcSx4",ChristinLGibson,2020-09-25 03:17:52,"Cornelius, North Carolina",45,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",just_joanne,2020-09-25 03:17:51,,2522,0,Neutral_Tweet,es
"RT @MinSaludCol: #ReporteCOVID19 20 de septiembre:

5.514 recuperados
6.678 nuevos casos
169 fallecidos

Muestras: 29.062
PCR: 24.691
Antíg…",Henrycalderonb,2020-09-25 03:17:51,"Bogotá, Colombia",749,0,Neutral_Tweet,es
Covid in the U.S.: Latest Map and Case Count https://t.co/rTXNUOEAqc,a35362,2020-09-25 03:17:51,"DeKalb, IL",0,0,Neutral_Tweet,es
RT @Weinsteinlaw: This tweet is seven months old today and the United States just recorded its seven millionth coronavirus case. Vote for J…,mceachern_ty,2020-09-25 03:17:51,"Charlotte, NC",34,0,Neutral_Tweet,es
"RT @DrFranco_TX: @AliVelshi When Presidents deny science.
22 Times Trump Told America the Coronavirus Would Go Away https://t.co/TlAALHbed5…",CarHat111,2020-09-25 03:17:51,,89,0,Neutral_Tweet,es
Peligra Serie Nacional en Cuba por coronavirus https://t.co/kBrwULz4kF,zetacompa,2020-09-25 03:17:51,,0,0,Neutral_Tweet,es
"RT @NihaMasih: ""My father insisted I study so I would have a better future than him. The lockdown killed our dreams."" 

India’s economic cr…",Saurabhsunny9,2020-09-25 03:17:51,"New Delhi, India",397,0,Neutral_Tweet,es
"RT @NYTScience: Johnson &amp; Johnson has begun Phase 3 trials today for its coronavirus vaccine. Unlike its main competitors, this vaccine doe…",frankorestovic,2020-09-25 03:17:51,"Santiago, Chile",3,0,Neutral_Tweet,es
"RT @kylegriffin1: Trump is holding another campaign rally with few masks and no social distancing. More than 200,000 Americans have already…",MLottawa342,2020-09-25 03:17:51,"Milwaukee, WI",546,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",Elwoodsy,2020-09-25 03:17:50,,2522,0,Neutral_Tweet,es
"RT @mirchivijdan: After losing his job, Earappa Bawge, an engineer began digging ditches under NREGA. Alongside him- a bank employee, a vet…",risingwith313,2020-09-25 03:17:50,my country kashmir,2,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",AlexanderTMWK,2020-09-25 03:17:50,,2529,0,Neutral_Tweet,es
RT @CanadaHimalaya: 现效力于意大利AC米兰的著名瑞典足球先生Ibrahimović（伊布）近日不幸被确诊为 #CCPVirus 的又一位无辜受害者，预计其辉煌职业生涯就此戛然而止！伊布，血性男儿如你，请加入有郝海东的爆料革命引领的灭共大潮中来！#TakeDo…,liren191205,2020-09-25 03:17:50,,135,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",AmyJohn83644049,2020-09-25 03:17:50,,2529,0,Neutral_Tweet,es
@BreitbartNews The Chinese Communist govt. is made up of cruel dictators who enjoy the suffering of slave laborers… https://t.co/HZVtjd7t3v,DaveandRitaCros,2020-09-25 03:17:49,,0,0,Neutral_Tweet,es
RT @mundodabola: Coronavírus testou positivo para Zlatan Ibrahimović. Agora o corona terá que ficar de quarentena por 14 dias. https://t.co…,gh_trem2,2020-09-25 03:17:49,"olinda, nilópolis ",4490,0,Neutral_Tweet,es
"RT @ActualidadRT: Un matrimonio de 93 y 83 años vence al covid-19

Alí Isparilov y su esposa Jadizhat, casados desde hace 65 años, venciero…",malu1508,2020-09-25 03:17:49,En la extensa llanura,112,0,Neutral_Tweet,es
RT @thofafor: Coronavirus self-isolation: Stay active with us! https://t.co/YSIJbodrA2,AnimalsHolbox,2020-09-25 03:17:49,,167,0,Neutral_Tweet,es
RT @vadernathy: Muito bom esse protocolo do Fluminense p evitar o coronavírus saindo de todas as competições,Guerreiro_FFC,2020-09-25 03:17:49,Rio de Janeiro ,154,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",CDL2004,2020-09-25 03:17:49,"Huntsville, AL",2529,0,Neutral_Tweet,es
https://t.co/r2DWq8ECAv,drjohnwhyte,2020-09-25 03:17:49,"Washington, DC",0,0,Neutral_Tweet,es
RT @DanRather: Donald Trump doesn’t seem to understand that the purpose of a coronavirus vaccine is not to inoculate the electorate from hi…,IAG1967,2020-09-25 03:17:49,"Tampa, FL",1572,0,Neutral_Tweet,es
RT @DanRather: Donald Trump doesn’t seem to understand that the purpose of a coronavirus vaccine is not to inoculate the electorate from hi…,jgagno0877,2020-09-25 03:17:49,,1572,0,Neutral_Tweet,es
RT @SlabbedNewMedia: Pelosi preps new coronavirus relief plan amid stalled talks https://t.co/GQxhKz5OCk,WannaFacett,2020-09-25 03:17:49,United States,1,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",BronxPR5,2020-09-25 03:17:48,,2529,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",KarenSm90878291,2020-09-25 03:17:48,"Green Bay, WI",2529,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",Mikie_Chavez,2020-09-25 03:17:48,"Arlington Heights, IL",2536,0,Neutral_Tweet,es
RT @RobertVosFrere: Conspiracy theorist Trump supporter Tony Tenpenny who dismissed coronavirus as ‘socialist’ hoax is killed by disease ht…,Marcdawson,2020-09-25 03:17:47,Canberra,467,0,Neutral_Tweet,es
RT @DanRather: Donald Trump doesn’t seem to understand that the purpose of a coronavirus vaccine is not to inoculate the electorate from hi…,etorsay,2020-09-25 03:17:47,"Indianapolis, IN",1574,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",Hurrah16,2020-09-25 03:17:47,,2536,0,Neutral_Tweet,es
Japanese firm develops first UV lamp that safely kills coronavirus https://t.co/SKuPRL4sJo,VibhaSays,2020-09-25 03:17:46,India/New Zealand,0,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",papalou49,2020-09-25 03:17:46,USA,2536,0,Neutral_Tweet,es
"RT @elimparcialcom: #Últimomomento Coronavirus en Sonora: 6 muertes y 130 nuevos casos este día.

Tras la actualización, se totalizan 2 mil…",kitziaanahis,2020-09-25 03:17:46,"Hermosillo, Sonora",1,0,Neutral_Tweet,es
"文句があるなら乗るなぐらい言ってもいいと思う。
マスク等のご着用と手荷物のお預けについてのお願い | ANA Care Promise | ANA https://t.co/4QaLjnh5SW",megane23vab,2020-09-25 03:17:46,名古屋シティ,0,0,Neutral_Tweet,es
RT @DanRather: Donald Trump doesn’t seem to understand that the purpose of a coronavirus vaccine is not to inoculate the electorate from hi…,Heygirlkerry31,2020-09-25 03:17:46,PNW,1574,0,Neutral_Tweet,es
"Omprakash Shete, the chief of the Medical Assistance Cell of the Maharashtra Chief Minister, broke down while talki… https://t.co/S9cOKfxQgm",VINODKU18374194,2020-09-25 03:17:45,MEERUT UP,0,0,Neutral_Tweet,es
RT @camoronii: Vengo esquivando el coronavirus de una forma impecable o soy inmune,LucasMoron19,2020-09-25 03:17:45,"Mendoza, Argentina",3879,0,Neutral_Tweet,es
RT @morandiniblog: EN DIRECT - Coronavirus - Plus de 16.000 nouveaux cas de Covid-19 enregistrés en 24h en France - Un nouveau record franc…,joe_pgr,2020-09-25 03:17:45,"Metz, France",22,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",JenRivers10,2020-09-25 03:17:45,Tacoma WA,2536,0,Neutral_Tweet,es
"RT @ProjectLincoln: The United States has surpassed 7,000,000 cases of coronavirus. 

This continues to be the worst federal response to a…",RustinStickler,2020-09-25 03:17:44,"Portland, OR",2536,0,Neutral_Tweet,es
RT @DanRather: Donald Trump doesn’t seem to understand that the purpose of a coronavirus vaccine is not to inoculate the electorate from hi…,amm976,2020-09-25 03:17:44,,1574,0,Neutral_Tweet,es
RT @ElPitazoTV: ¿Quieres saber cómo fortalecer tu sistema inmunológico ante el #coronavirus? Lee en 3 minutos estas sencillas recomendacion…,MIRNA2810,2020-09-25 03:17:44,"Miranda, Venezuela",5,0,Neutral_Tweet,es
"RT @NihaMasih: After losing his job, Earappa Bawge, an engineer began digging ditches under NREGA. Alongside him- a bank employee, a veteri…",PorlaLingappa,2020-09-25 03:17:44,India,515,0,Neutral_Tweet,es
"RT @kazweida: What happens when a small red, mostly rural state of three million refuses to take coronavirus seriously and doesn’t issue a…",tweetiebirdies,2020-09-25 03:17:44,"Cork, Ireland",123,0,Neutral_Tweet,es
"RT @americandream09: @realDonaldTrump Please read this thread ~ 💯 #Scamdemic #Plandemic2020
#COVID19 #coronavirus #amd09covidjoem
#amd09cov…",notkristinj,2020-09-25 03:17:44,"Orange County, Ca",5,0,Neutral_Tweet,es
RT @OpIndia_com: Chief of Chief Minister’s Medical Assistance Cell in Maharashtra breaks down while describing the coronavirus situation in…,ghyfdthd,2020-09-25 03:17:43,,141,0,Neutral_Tweet,es
RT @camoronii: Vengo esquivando el coronavirus de una forma impecable o soy inmune,indibells,2020-09-25 03:17:43,"Buenos Aires, Argentina",3879,0,Neutral_Tweet,es
@realDonaldTrump Whoa. These guys won't be voting for you from their graves. No masks or distancing equals early de… https://t.co/9CRn2qGUxn,leesu44,2020-09-25 03:17:43,Minnesota/Florida,1,0,Neutral_Tweet,es
"RT @RedMasNoticias: #EntenderMás | ¿Por qué habría un rebrote de coronavirus en Bogotá?

Análisis de @ReinaMauricio. https://t.co/Cvp8dX3kLy",ReinaMauricio,2020-09-25 03:17:43,,4,0,Neutral_Tweet,es
"RT @BogochIsaac: Dogs are sniffing out #COVID19 in Finland at the Helsinki airport as part of a new pilot program.

This is really exciting…",yearwood31,2020-09-25 03:17:42,Canada,83,0,Neutral_Tweet,es
RT @DanRather: Donald Trump doesn’t seem to understand that the purpose of a coronavirus vaccine is not to inoculate the electorate from hi…,Karmicharm,2020-09-25 03:17:42,,1575,0,Neutral_Tweet,es
